date,t_avg,sw_pot,sw_in,lw_in,vpd,ppt,ws,Rn,sw_out,lw_out,G,LE,LE_corr,H,H_corr,added_G_col,another_G_var
2009-06-24,30.4,486.021,294.938,416.609,23.389,0.0,3.022,122.190520833,53.0594375,508.980354167,20.8811,81.3533,68.6153,47.4229,39.9975,20.627101877583524,21.28754430487869
2009-06-25,31.269,485.882,340.001,417.177,25.152,0.0,3.983,141.853020833,61.88875,518.731333333,25.5995,86.3866,70.6609,56.6554,46.3419,24.646193003305736,26.347585717905478
2009-06-26,31.122,485.709,355.094,402.75,28.113,0.0,5.188,133.756479167,66.3114583333,516.401875,24.4478,90.3286,73.8853,64.1176,52.4457,25.27170657040262,25.506779677157663
2009-06-27,28.647,485.504,255.34,429.497,17.961,22.4,4.529,115.829173913,46.2770833333,496.8945625,9.1165,85.9603,70.3122,34.8133,28.4759,10.23231986579572,9.445539846868822
2009-06-28,24.821,485.267,346.511,373.496,14.108,0.0,2.392,165.4528125,60.5802708333,468.178104167,-0.246708,142.166,117.122,42.0933,34.6781,-2.6026886831839104,-0.8274064238669186
2009-06-29,26.808,484.997,333.646,388.934,18.121,0.0,2.923,151.0935625,60.4240208333,480.878770833,6.61237,115.452,95.1138,38.3355,31.5822,7.343529781564025,6.906196921101604
2009-06-30,27.877,484.694,348.851,387.231,19.833,0.0,2.157,161.21925,62.3233958333,488.948395833,11.7118,108.107,88.4273,40.9986,33.5353,11.460592322408298,12.977078645184134
2009-07-01,27.159,484.36,341.68,391.968,16.921,0.0,2.326,155.004,62.4744791667,488.9925,13.6962,86.8777,71.0355,60.7581,49.6788,13.249285587083682,12.104222482985604
2009-07-02,28.446,483.993,346.625,394.604,20.76,0.0,3.122,139.126479167,66.640625,500.953083333,14.3508,95.4003,78.004,59.3686,48.5427,15.88577280684543,13.746569157108095
2009-07-03,30.792,483.594,324.581,416.206,25.609,0.0,5.472,122.950458333,63.598125,512.4133125,18.4444,93.8166,76.709,45.857,37.4949,17.2730215060706,19.336410298791872
2009-07-04,26.666,483.162,254.996,425.737,10.819,4.0,3.505,126.91787234,46.1583958333,483.679270833,-1.34519,111.948,91.5345,41.3182,33.7838,-0.43356431934680795,-1.608008609119447
2009-07-05,22.576,482.698,291.344,387.238,6.772,0.0,2.995,129.974229167,56.2169791667,467.4594375,-2.56915,75.3919,61.6441,85.4931,69.9034,-3.975617813662434,-2.3943052587027256
2009-07-06,22.743,482.203,289.44,386.467,9.224,0.0,1.646,132.585083333,55.2807291667,473.804291667,8.25373,56.5751,45.6112,67.1227,54.1148,6.68838036214269,9.097928916158375
2009-07-07,26.668,481.675,307.064,404.405,13.76,0.0,3.652,117.300854167,60.2412916667,492.457625,14.2844,61.1141,48.6982,81.4481,64.9011,14.005833084816459,13.880990784022835
2009-07-08,29.171,481.115,340.646,411.566,16.72,0.0,5.53,137.962583333,67.1149166667,508.741604167,19.2316,58.0037,46.2197,99.4599,79.2536,19.26296204747403,18.36434577286308
2009-07-09,31.954,480.523,337.093,413.427,26.305,0.0,5.852,117.7805,67.5233125,523.030916667,19.0085,64.4915,51.3894,80.8596,64.4321,19.752915111270582,19.992706160875212
2009-07-10,35.511,479.9,334.233,427.877,45.023,0.0,6.44,115.087468085,67.5164375,542.101229167,20.7194,90.4059,72.039,32.8327,26.1624,20.896190258281646,20.71111975992476
2009-07-11,34.185,479.244,340.527,425.844,38.917,0.0,4.849,116.775854167,69.0084375,542.072416667,21.2962,78.9376,64.5432,48.358,39.5398,21.062075269420585,20.08818526303063
2009-07-12,33.133,478.557,348.577,412.043,35.435,0.0,5.135,117.663382979,71.38475,535.3848125,18.4797,66.9214,55.1324,50.5602,41.6534,19.708508234188024,18.848840980177677
2009-07-13,33.12,477.838,330.27,423.545,32.534,0.0,3.885,112.535375,67.1155208333,537.172645833,17.6228,60.6533,48.3309,58.458,46.5816,18.855326814031603,17.525446091984527
2009-07-14,33.534,477.088,339.04,425.029,35.092,0.0,5.759,112.025854167,69.7665833333,534.3233125,15.4617,66.239,52.3461,76.9953,60.8465,15.359709742794522,16.714431651524677
2009-07-15,29.966,476.306,289.855,432.562,22.298,12.0,2.603,141.089295455,58.486875,519.547604167,12.4034,52.6605,41.9619,65.6954,52.3487,12.028037592168975,12.365208032431713
2009-07-16,26.491,475.493,318.268,409.195,10.819,4.6,3.06,172.20997619,58.1064166667,482.562041667,-8.48685,144.078,114.807,42.3199,33.7222,-7.768155757364028,-6.603555832768027
2009-07-17,22.887,474.647,265.3,382.89,7.966,0.4,2.328,110.983680851,50.7822291667,460.7250625,-12.0259,86.3701,68.8231,51.6022,41.1186,-10.743603431108324,-12.420320528593743
2009-07-18,21.436,473.772,211.909,376.53,6.022,1.0,1.859,81.646125,38.8549583333,444.0166,-7.85492,62.8357,53.5658,34.9249,29.7725,-9.60533249982554,-7.707500216798164
2009-07-19,25.33,472.864,319.513,381.088,16.124,0.0,2.069,135.053708333,56.2261458333,465.930425,8.10065,75.1113,64.4047,60.8519,52.1779,7.288871050696928,6.909950669065823
2009-07-20,28.209,471.926,264.992,414.63,16.127,0.0,4.991,101.149458333,48.6339583333,493.4325,6.66188,62.5015,54.9307,57.0634,50.1513,6.236912544375284,7.147194241390612
2009-07-21,24.116,470.957,268.807,394.646,9.374,0.0,3.474,122.729020833,48.9689375,474.019916667,6.72048,60.0326,53.2501,90.3925,80.1799,7.938713368408358,7.644643122605355
2009-07-22,23.762,469.956,296.816,373.781,14.904,0.0,1.926,114.278833333,54.2795416667,477.033770833,10.7573,49.3845,43.805,66.5964,59.0723,8.611317193215719,11.820056033692131
2009-07-23,25.336,468.925,328.414,379.585,17.493,0.0,3.163,120.1145625,60.4879375,490.464270833,17.3396,45.0089,39.5569,89.3671,78.542,17.617294043000005,18.731238605765967
2009-07-24,28.581,467.863,341.375,388.882,20.4,0.0,4.095,120.468510638,63.6557083333,510.137416667,19.4267,47.5276,41.7706,78.251,68.7724,18.374936286359468,20.026779972728296
2009-07-25,29.533,466.77,313.88,407.531,22.202,0.0,3.125,128.062333333,58.3231666667,516.5270625,18.2248,55.3244,48.1736,70.5632,61.4427,18.518920429545553,17.135342980440782
2009-07-26,25.853,465.646,262.36,418.748,10.149,1.2,2.441,124.650020833,46.5874583333,489.377125,4.8441,58.1114,48.3323,66.0191,54.9093,5.170134117644488,3.966213758520701
2009-07-27,24.342,464.492,220.825,414.05,6.065,2.2,2.348,91.3401666667,38.9957708333,474.464666667,-2.35673,53.7067,44.6688,48.053,39.9665,-2.4456126981516295,-1.9311571387242787
2009-07-28,25.807,463.309,285.657,402.365,12.763,0.0,2.379,116.251270833,50.0490833333,491.496604167,7.4676,43.5819,37.9488,72.9459,63.5175,8.958668525309776,8.25722436577194
2009-07-29,21.975,462.094,126.431,419.315,2.49,1.0,1.873,48.1250625,22.1102916667,458.451354167,-2.09692,27.194,23.9,38.6334,33.9537,-3.5717814277419686,-2.238923968761448
2009-07-30,21.602,460.849,277.885,389.482,9.199,5.1,3.488,130.619125,49.0484166667,456.061791667,-9.01895,95.8509,84.2404,80.8916,71.0932,-11.070164401887755,-9.12850085469234
2009-07-31,23.745,459.574,269.823,394.557,9.571,1.0,4.755,113.018565217,51.0120208333,470.050125,-0.544187,38.3746,33.7263,97.6467,85.8187,-0.5508251157407289,-0.837451553102772
2009-08-01,22.84,458.27,315.354,372.428,9.423,0.8,3.353,147.678021739,56.4935833333,465.616229167,-1.57619,73.5352,64.6279,91.8248,80.702,-0.435290987794148,-2.088760244519887
2009-08-02,25.401,456.936,314.441,387.869,12.269,0.0,3.648,120.568208333,58.2935208333,487.369145833,10.3758,29.4873,25.676,103.0,89.6874,9.446284435019438,11.871691909810666
2009-08-03,30.504,455.572,329.403,404.353,24.405,0.0,5.626,117.486625,62.90625,517.0635,16.8469,32.6909,28.4655,78.5108,68.3631,16.679056562490018,17.32646570827929
2009-08-04,31.122,454.178,313.907,414.705,24.997,0.0,3.356,121.607148936,59.6805,527.403541667,19.0223,42.6813,36.9289,63.9455,55.3272,18.959122077615774,19.751641783988735
2009-08-05,28.989,452.755,307.621,421.899,12.721,0.0,2.394,141.164729167,58.650875,514.735395833,15.6867,29.5041,24.5391,90.5087,75.2777,15.554291644825076,16.818903602722784
2009-08-06,27.943,451.302,275.94,411.504,12.64,0.0,4.709,105.525375,53.773,504.4400625,9.04073,15.2774,12.7065,93.1252,77.4539,6.735967759495816,9.080602467945466
2009-08-07,30.812,449.821,324.629,407.299,23.429,0.0,7.635,111.314041667,65.1213541667,517.330854167,11.3762,29.6982,24.7005,104.691,87.0731,11.063044806933584,11.100359928012937
2009-08-08,31.294,448.311,317.382,409.807,27.16,0.0,8.191,107.838979167,63.5000833333,519.982958333,11.7032,21.1546,17.5947,101.016,84.0166,12.128632685818742,14.096203668502573
2009-08-09,29.366,446.772,289.194,412.131,21.042,0.0,6.045,102.305625,57.2967916667,510.7288125,9.83758,19.3988,16.1343,103.533,86.1104,10.490084311497196,10.310547711069555
2009-08-10,27.515,445.204,249.648,412.976,17.768,3.2,3.619,94.2798510638,50.5014680851,496.5973125,1.22783,29.2379,25.2973,71.6197,61.9671,1.3076977158220624,0.8618608105756034
2009-08-11,24.155,443.609,270.758,397.05,8.083,0.0,2.736,109.937270833,49.363125,479.283125,-3.6399,58.4573,46.8883,72.8117,58.4019,-2.584887928675936,-2.218434613810618
2009-08-12,26.45,441.984,312.95,396.272,12.608,0.0,3.28,120.031958333,57.0035625,497.98975,8.62467,32.5387,25.6047,106.357,83.692,8.22107496404645,7.205162393823486
2009-08-13,27.015,440.332,308.229,398.594,15.901,0.0,4.396,117.038291667,57.024875,499.336083333,10.9643,25.1741,19.8095,122.513,96.4054,10.518413627993555,12.077613621839273
2009-08-14,27.358,438.651,249.891,412.172,14.264,0.0,5.544,92.228875,46.6313333333,497.368291667,7.78725,17.283,13.6,101.016,79.4895,7.753199460143605,9.560024405391527
2009-08-15,28.816,436.943,295.958,420.92,16.179,0.2,5.982,116.588276596,56.2414166667,508.8110625,10.7277,27.8392,21.9927,110.678,87.4351,10.263991319384001,11.522094660829081
2009-08-16,28.755,435.208,297.731,406.786,16.287,0.0,3.678,118.534416667,55.4193125,515.617416667,14.1662,22.8517,18.3292,75.398,60.4763,14.005322653263743,15.355164399301746
2009-08-17,25.716,433.445,211.118,411.865,7.87,0.0,3.155,88.1124166667,38.3319166667,486.7093125,2.45521,19.0792,16.2024,70.708,60.0466,2.785471944367133,1.57101551814366
2009-08-18,21.776,431.655,167.649,410.126,5.135,54.8,3.945,58.5849166667,29.9194222222,448.158208333,-17.0207,119.45,101.439,24.5656,20.8616,-16.382548246204536,-18.42451439091346
2009-08-19,23.608,429.838,284.429,401.812,6.725,22.8,4.566,137.675826087,45.5205625,459.281583333,-3.33226,133.106,113.036,47.2851,40.1555,-6.151426044725138,-3.192526731587458
2009-08-20,22.426,427.994,297.283,373.557,7.614,10.6,2.259,141.128833333,46.5356666667,454.203041667,-2.47477,145.073,123.199,36.7059,31.1714,-2.785417101382171,-1.1634287112602504
2009-08-21,23.428,426.124,274.068,373.162,10.147,0.0,1.919,122.449791667,42.1376458333,459.175270833,-3.87231,106.038,93.7151,24.6667,21.8002,-4.891387303017502,-1.9334941094251588
2009-08-22,22.327,424.228,294.447,374.097,7.761,0.0,3.214,136.574083333,49.0168541667,455.592375,-5.74179,85.7676,78.0783,62.634,57.0187,-4.498815722828083,-6.546508702300336
2009-08-23,25.418,422.306,302.876,389.557,10.975,0.0,3.999,130.2718125,51.498875,473.107354167,5.05777,89.2949,83.9646,58.151,54.6797,5.219521418835901,4.6497545766244865
2009-08-24,29.005,420.359,299.326,402.728,16.422,0.0,4.526,124.898145833,51.8694583333,491.764723404,10.1839,105.849,96.3597,20.162,18.3545,10.737664368657018,10.64525760753897
2009-08-25,29.191,418.385,296.351,402.007,20.362,0.0,3.808,126.016354167,50.9734583333,494.4306875,8.28525,104.335,92.2101,11.2665,9.95719,9.443043289314561,6.353256623198238
2009-08-26,25.841,416.387,244.5,398.037,9.273,0.0,2.951,110.202979167,42.7363541667,475.483666667,5.41133,70.2371,63.9402,41.2071,37.5128,6.310570488070212,5.296402428093859
2009-08-27,22.41,414.364,213.227,388.294,5.563,0.0,2.365,93.2572708333,37.8311458333,455.185145833,1.05612,61.0026,55.5336,47.6713,43.3975,1.5953212930616298,-0.2626827180889879
2009-08-28,22.755,412.316,301.868,369.923,11.48,0.0,1.815,127.082520833,51.7608333333,459.947020833,9.01673,81.0459,76.2079,50.9353,47.8948,9.02989502852723,8.499419973179638
2009-08-29,21.172,410.245,268.216,363.608,7.037,0.0,1.815,113.915083333,46.55525,454.239583333,6.10025,57.0742,53.3283,57.3673,53.6021,5.767529158156141,6.077600086329821
2009-08-30,18.852,408.15,285.946,348.797,7.11,0.0,1.797,123.128583333,50.6671875,448.095479167,6.11373,50.1374,45.6424,71.2822,64.8916,6.819443969224375,7.705871965742974
2009-08-31,18.748,406.031,211.686,373.375,7.705,0.1,3.348,82.7529361702,38.8431666667,442.257083333,1.99298,47.609,43.3407,60.0964,54.7086,1.8060527736329055,3.336923790320531
2009-09-01,22.63,403.889,248.818,380.548,10.461,0.0,4.658,88.5074583333,48.4404166667,462.324,11.3147,39.7286,35.1118,72.7153,64.2651,11.082676426035544,12.097791270047733
2009-09-02,25.979,401.724,226.743,391.696,13.727,0.0,3.267,82.3763958333,42.3150625,482.4551875,13.4572,37.9205,32.1725,31.4319,26.6675,12.789799872888977,13.844832221476716
2009-09-03,21.438,399.536,238.881,383.843,5.087,0.0,2.23,42.7030810811,28.1591081081,449.107243243,9.99662,28.0846,23.8275,60.8479,51.6246,10.921681500205693,10.685142846512992
2009-09-04,21.598,397.326,257.519,375.218,6.248,0.0,1.926,101.932875,49.2438541667,467.1390625,11.2992,20.8292,17.2666,65.5734,54.3579,13.549281353423105,10.143456322576778
2009-09-05,21.135,395.094,178.739,399.571,3.127,0.0,1.87,75.591875,34.7818125,458.720145833,4.89931,21.1661,16.6647,54.4921,42.9032,5.5957341722996965,4.175874353695199
2009-09-06,22.726,392.842,224.517,390.692,6.621,0.0,2.327,81.4991875,44.7616666667,468.766729167,10.167,31.6853,24.9468,64.8604,51.0665,11.710742088433776,9.837599795823408
2009-09-07,25.62,390.568,246.491,400.474,13.594,0.0,3.658,78.9483333333,48.8184166667,482.426854167,11.7129,24.2392,19.0842,87.6333,68.9962,13.090511418814934,10.716313404592753
2009-09-08,25.678,388.274,239.016,394.946,12.964,0.0,3.057,80.8224166667,48.2681875,483.83025,11.1624,21.4243,17.76,68.8378,57.064,10.39121657542591,11.613919403105536
2009-09-09,22.583,385.96,176.835,401.457,4.721,0.0,3.652,71.2977291667,35.406625,460.18975,2.03548,17.272,15.0473,70.8902,61.7591,0.39093886390506993,0.8358276430118381
2009-09-10,21.85,383.626,175.263,403.7,4.277,0.0,2.155,74.1657291667,34.9324166667,460.289604167,3.95187,23.0796,20.1068,55.5154,48.3647,5.591356395871564,4.91237474831241
2009-09-11,21.032,381.273,178.892,401.219,4.558,0.5,1.457,70.2527291667,35.3435416667,454.329083333,2.59802,26.8675,23.6198,59.0619,51.9226,1.265131314980509,3.152491966253872
2009-09-12,18.849,378.901,76.932,408.26,1.843,15.9,2.55,23.7864375,13.054787234,428.142354167,-15.0468,55.4724,48.7669,18.5304,16.2905,-14.617673788299031,-15.331084767413909
2009-09-13,19.731,376.511,157.636,398.349,2.412,2.1,2.045,74.3034166667,25.9236666667,437.755833333,-5.48954,52.4665,45.7085,35.992,31.356,-7.135389532985674,-5.970073435116815
2009-09-14,18.669,374.103,203.306,385.273,3.342,0.0,1.471,94.1667083333,34.6882916667,435.594645833,-3.84052,57.7582,50.3186,54.7394,47.6886,-5.658879606827855,-2.9592916271358973
2009-09-15,20.314,371.678,179.567,382.685,4.475,0.0,1.77,76.0463541667,31.2407916667,441.424395833,-4.71515,36.4601,31.7638,40.8212,35.5631,-4.865567982545196,-3.75673711542512
2009-09-16,19.656,369.237,91.794,393.111,4.155,0.0,3.004,32.6363125,15.8494791667,430.485645833,-10.1234,27.5174,24.0606,19.7473,17.2666,-9.531519770943088,-10.325676147970084
2009-09-17,18.961,366.779,84.451,383.573,2.922,0.0,2.109,24.4331041667,14.8159791667,425.409020833,-7.0851,17.8479,15.6858,15.942,14.0109,-7.506349103169157,-5.293839547130656
2009-09-18,18.615,364.306,243.224,353.94,6.172,0.0,1.79,100.216166667,42.4819166667,436.278270833,0.479021,34.5167,30.1806,74.599,65.2277,0.4832268559112495,0.8785105401629071
2009-09-19,18.622,361.818,242.999,345.565,5.899,0.0,1.726,90.6210833333,42.0997083333,440.588791667,1.75679,23.1404,20.3373,60.4251,53.1055,-0.22660927730935865,2.1696711011939547
2009-09-20,22.829,359.315,247.486,371.393,9.484,0.0,5.399,82.4968333333,43.7509375,457.7883125,5.38504,19.4128,17.0662,93.2465,81.975,4.454861716719284,5.424902425347488
2009-09-21,19.365,356.798,216.17,365.72,5.699,0.0,5.435,87.0009791667,37.59,439.4293125,-2.47352,24.3971,21.4417,89.4774,78.6385,-1.085400571156548,-0.830957776512911
2009-09-22,14.435,354.269,209.697,331.583,5.694,0.8,3.743,69.9695833333,37.8702291667,411.094833333,-11.1102,44.1343,38.7881,57.9086,50.8938,-11.959383979111326,-10.575446072019512
2009-09-23,12.521,351.727,175.332,310.467,4.464,0.0,3.481,43.1042708333,31.8113958333,399.0513125,-10.2527,16.5721,14.4903,44.4507,38.8667,-7.531390734600358,-10.567447110850237
2009-09-24,13.115,349.174,162.731,321.513,4.372,0.0,2.561,43.0434680851,29.18175,402.589770833,-5.12283,14.5026,11.5232,38.6755,30.7302,-4.5731056098781195,-4.995417391177949
2009-09-25,15.966,346.608,166.179,336.503,4.045,2.1,3.293,39.7872916667,30.923375,409.029166667,-4.22683,20.7018,16.4489,37.0373,29.4286,-5.680437340433157,-3.757909400807232
2009-09-26,19.485,344.032,249.91,330.773,10.743,0.0,2.819,80.6299791667,43.3377291667,434.753770833,4.13912,39.7136,31.5551,40.0402,31.8146,4.218795242026782,5.263228228203518
2009-09-27,25.43,341.446,245.706,349.478,20.27,0.0,4.206,66.1543125,43.7596875,471.011854167,13.3492,29.8937,23.4884,17.8122,13.9955,13.572750951198554,13.731590160310436
2009-09-28,15.454,338.851,247.0,303.982,10.442,0.0,2.584,73.0503541667,44.4952708333,417.248145833,-1.69417,24.1536,19.1916,75.8247,60.2477,-1.0829490112222069,-1.4926471506934431
2009-09-29,16.57,336.248,242.709,314.724,11.794,0.0,3.187,64.3604375,45.0474166667,419.753895833,2.57342,14.7898,11.7631,80.3922,63.94,3.265742951770699,3.821712551669538
2009-09-30,22.718,333.638,228.358,368.78,10.645,0.0,7.654,69.1880208333,41.72225,454.592291667,14.7482,12.0856,9.61226,80.9456,64.3801,14.414610594120456,13.388048468401422
2009-10-01,18.26,331.02,247.951,313.875,11.764,0.0,6.23,68.8573541667,47.3456666667,425.4681875,-0.248937,22.1365,16.8745,82.3201,62.7521,0.4104449121195034,-0.6368886058909472
2009-10-02,12.014,328.396,248.053,280.025,8.952,0.0,3.112,65.2256458333,46.944,398.420875,-3.33504,18.6124,14.1881,65.2426,49.734,-3.5381469560816097,-3.516024291430376
2009-10-03,11.277,325.767,121.13,324.853,6.387,0.0,2.102,32.3795,22.411875,389.329979167,-6.26879,10.3007,7.7009,35.3164,26.4028,-6.1400630917871535,-5.095836341392364
2009-10-04,10.342,323.134,37.613,342.285,3.511,0.5,2.548,7.90864705882,8.74842424242,374.355558824,-12.411,14.855,11.1057,5.83079,4.35914,-12.91311225439647,-10.667221913601745
2009-10-05,12.938,320.496,74.708,355.233,2.892,0.444,5.276,,,,-7.4604,19.3997,12.8344,24.3572,16.1142,-8.353484032620983,-9.27589177107025
2009-10-06,12.032,317.857,143.777,312.937,6.108,0.18,4.334,71.8037352941,33.9951764706,395.377823529,-8.19705,19.9901,13.2251,44.209,29.2478,-10.017822784480016,-8.694488508988917
2009-10-07,11.395,315.215,93.08,334.248,4.473,4.003,2.944,39.5931515152,21.1153235294,389.0985,-9.62398,20.6452,13.6584,25.0918,16.6002,-10.180188595985967,-9.981521253714448
2009-10-08,10.207,312.572,21.727,340.861,2.278,37.498,4.37,,,,-14.2329,29.978,23.496,25.0303,19.6182,-13.040464377482808,-13.201775787641775
2009-10-09,8.177,309.929,221.095,288.394,2.346,0.1,3.285,134.24128125,50.63675,381.5804375,-5.35074,62.8518,49.9892,50.4288,40.1086,-3.4192944753234835,-4.73976968876464
2009-10-10,3.976,307.287,37.378,319.378,1.561,0.0,2.9,8.92481818182,7.05336363636,340.308878788,-25.1876,35.186,27.9852,20.4825,16.2908,-25.44274340155628,-25.15016436518007
2009-10-11,6.191,304.646,58.526,313.784,1.536,0.6,2.535,,,,-15.2232,26.1738,20.7345,8.63455,6.84018,-17.172396625695786,-15.382555777589895
2009-10-12,10.023,302.008,75.75,337.601,1.713,0.35,3.055,,,,-3.3101,29.6819,23.6076,7.92651,6.30435,-3.0192904265568923,-2.3155128046348636
2009-10-13,9.352,299.374,31.464,339.516,1.643,8.923,3.464,,,,-10.8386,25.2422,20.0764,4.0246,3.20097,-10.909500552479173,-12.824460510539517
2009-10-14,8.408,296.745,66.308,333.197,2.042,3.491,2.365,,,,-9.57305,30.4898,24.1536,10.1315,8.02604,-9.459391790391326,-10.52670198958197
2009-10-15,13.318,294.12,202.707,325.4,3.676,0.1,2.055,132.060090909,36.8524545455,414.83230303,9.30037,52.7229,43.7145,26.4208,21.9065,7.867825730205845,9.255944899047398
2009-10-16,11.941,291.502,130.749,333.615,2.501,0.1,1.629,42.6617234043,16.8052765957,389.977680851,-0.174641,29.0321,24.0716,24.56,20.3636,1.3403898457862207,0.8775100503581317
2009-10-17,10.072,288.892,203.421,281.287,1.982,0.0,2.529,66.4187708333,29.290125,381.512083333,-4.24744,46.6287,38.6616,38.6,32.0046,-3.64561101152802,-3.4370376573527635
2009-10-18,13.914,286.29,202.473,307.891,5.8,0.0,6.719,75.0971428571,34.8996428571,396.89302381,-2.15624,39.7013,32.9178,40.6892,33.737,-2.086858552054583,-1.4225435176397603
2009-10-19,17.96,283.698,178.054,339.724,6.635,0.0,5.502,,,,-1.19869,40.2464,33.3698,41.2988,34.2423,-3.065082040398231,-1.747847689004808
2009-10-20,20.496,281.116,172.52,364.853,6.935,0.0,6.52,,,,-2.82137,40.21,33.3396,40.0154,33.1783,-2.8532979109763703,-4.117457654069912
2009-10-21,14.969,278.546,13.543,371.414,1.083,31.832,4.317,,,,-7.37161,49.24,39.0073,24.8026,19.6483,-7.898162733754145,-7.770068878808426
