date,t_avg,sw_pot,sw_in,lw_in,vpd,ppt,ws,Rn,sw_out,lw_out,G,LE,LE_corrected,H,H_corrected,a_qc_value,swrad_flag
7/14/2010,29.191,477.088,339.844,425.065,8.208,0,4.109,161.2224167,62.36941667,486.8628125,9.43673,144.238,124.579,49.4535,42.713,1,g
7/15/2010,27.203,476.306,280.346,427.378,5.951,0,2.104,158.73725,50.34129167,477.3014167,6.27108,106.672,90.4907,48.2323,40.9158,1,g
7/16/2010,28.126,475.493,256.999,427.319,10.854,0,1.289,127.0800833,45.10845833,477.0852083,3.92513,92.3229,78.3182,36.8739,31.2804,1,g
7/17/2010,30.342,474.647,345.814,406.205,20.045,0,3.722,153.8747083,63.99645833,488.6451875,8.8221,154.937,128.132,3.58756,2.9669,1,g
7/18/2010,30.235,473.772,351.222,397.567,23.389,0,3.818,148.156375,66.4418125,487.9090833,9.54225,151.745,119.734,8.74396,6.89943,1,g
7/19/2010,30.451,472.864,343.183,412.848,20.805,0,4.519,148.3221042,65.089625,492.4804167,11.5155,145.913,114.479,27.4682,21.5508,1,g
7/20/2010,29.831,471.926,340.762,413.659,16.17,0,4.125,147.979625,64.63129167,491.0434375,12.1425,131.736,103.357,46.6314,36.5858,1,g
7/21/2010,28.891,470.957,318.335,415.126,15.025,0,4.255,142.4098542,61.31727083,486.7965417,10.0181,119.957,94.1154,48.8676,38.3403,1,g
7/22/2010,29.272,469.956,343.932,408.342,16.029,0,5.937,142.16525,66.3918125,489.753625,11.3107,117.435,92.1362,68.9761,54.1169,1,g
7/23/2010,29.697,468.925,339.251,416.011,16.289,0,5.363,145.3701458,64.89204167,493.6011042,12.2282,115.031,90.2503,66.9321,52.5132,1,g
7/24/2010,25.717,467.863,142.262,424.934,5.95,9.4,2.359,47.62,26.50112766,464.2947083,-2.73981,60.9179,47.7946,10.5322,8.26333,1,g
7/25/2010,24.524,466.77,193.129,426.343,5.944,20.5,1.667,101.8616809,34.11333333,458.39975,-0.771159,107.412,84.2725,21.2899,16.7035,1,g
7/26/2010,26.757,465.646,334.084,392.627,12.73,0,2.821,151.7751667,62.08425,467.669875,3.91971,175.376,137.595,13.8251,10.8468,1,g
7/27/2010,26.731,464.492,332.392,394.812,12.496,0.2,3.538,148.381,61.52241667,470.0700417,0.236125,167.307,131.264,20.5943,16.1577,1,g
7/28/2010,25.564,463.309,225.89,411.409,5.926,24.8,2.084,100.2522708,40.117375,461.6412292,0.565502,103.221,81.3815,11.7592,9.27121,1,g
7/29/2010,27.731,462.094,316.618,417.495,9.864,0,2.753,151.1495833,58.6529375,475.8201667,6.44142,173.213,145.528,14.2615,11.9821,1,g
7/30/2010,28.634,460.849,332.644,406.89,15.352,0,3.511,152.107875,62.86620833,477.2989375,2.89637,187.267,160.366,-9.6695,-8.2805,1,g
7/31/2010,28.249,459.574,291.887,418.141,11.679,0,1.502,151.5390208,51.8660625,475.0312917,6.04223,125.234,107.537,16.5513,14.2124,1,g
8/1/2010,30.077,458.27,309.871,425.319,18.36,0,2.323,151.2097292,58.16570833,485.9434583,5.10306,175.474,153.223,-5.322,-4.64716,1,g
8/2/2010,33.043,456.936,332.484,418.312,32.047,0,3.843,144.9907292,64.08235417,501.5631458,4.55127,193.9,171.794,-41.3034,-36.5945,1,g
8/3/2010,32.249,455.572,331.529,409.842,29.976,0,3.917,141.4704167,64.80254167,500.6822708,5.19402,167.411,148.734,-17.56,-15.6009,1,g
8/4/2010,30.848,454.178,313.505,425.231,22.237,6.5,2.676,160.569875,58.7753125,497.5102708,9.39955,106.611,96.9536,37.3855,33.9989,1,g
8/5/2010,24.925,452.755,230.505,419.051,8.104,15,1.623,112.4271667,44.921875,460.2332917,-0.0629907,109.373,99.465,26.2257,23.8501,1,g
8/6/2010,25.783,451.302,264.809,409.591,7.238,0,1.461,137.4349375,51.58479167,464.3995833,0.469,124.63,114.508,23.3119,21.4187,1,g
8/7/2010,27.898,449.821,292.855,424.769,10.359,0.8,2.071,154.4162708,55.70420833,474.3568542,3.48131,161.52,148.402,11.3332,10.4128,1,g
8/8/2010,31.453,448.311,316.253,425.907,21.813,0,3.555,152.9246042,61.34514583,494.9611042,3.39827,174.599,158.783,-19.2991,-17.5509,1,g
8/9/2010,31.09,446.772,306.412,424.436,20.53,0,3.285,146.002375,59.54916667,496.0415208,4.56656,147.31,133.965,12.3257,11.2092,1,g
8/10/2010,30.016,445.204,311.459,417.006,19.418,0,2.88,148.5645208,59.45360417,491.9874167,4.21392,124.892,113.579,32.2179,29.2994,1,g
8/11/2010,31.353,443.609,286.693,425.982,21.749,0,2.366,134.1533125,54.71870833,499.5019792,6.48037,98.1736,90.2005,30.0964,27.6522,1,g
8/12/2010,31.521,441.984,317.198,421.438,22.561,0,3.06,143.1285208,61.69554167,503.9437917,10.2388,106.817,98.1422,41.1062,37.7678,1,g
8/13/2010,32.855,440.332,322.641,424.104,30.138,0,3.539,140.733375,64.16783333,510.1863333,12.3582,88.7761,81.6411,50.8184,46.7341,1,g
8/14/2010,30.393,438.651,271.675,429.771,20.851,4.6,2.188,128.3482766,54.75538298,495.5720833,9.53567,83.83,77.0925,58.1301,53.4581,1,g
8/15/2010,23.459,436.943,175.462,407.598,2.572,1.1,1.972,80.605375,35.21352083,452.5394583,-7.64202,73.5648,68.3732,39.6477,36.8497,1,g
8/16/2010,21.222,435.208,141.461,409.83,2.289,13.2,1.782,63.54295833,28.11246809,441.0944792,-7.70563,58.2592,54.1477,32.4741,30.1823,1,g
8/17/2010,23.533,433.445,201.452,416.342,6.779,0,1.7,105.18475,36.60091667,454.2643333,-0.493292,76.4725,71.0757,35.1239,32.6452,1,g
8/18/2010,23.971,431.655,277.703,400.587,10.321,0.1,1.259,140.8112083,51.20979167,458.327625,1.14735,92.3586,87.4604,44.2061,41.8616,1,g
8/19/2010,28.337,429.838,312.135,397.036,16.716,0,2.985,141.11125,59.60714583,479.3046875,3.10223,125.011,118.382,23.4767,22.2316,1,g
8/20/2010,29.877,427.994,292.457,416.29,18.789,0,3.689,134.818,55.16964583,490.785375,3.93337,84.9381,80.4335,46.6249,44.1522,1,g
8/21/2010,27.821,426.124,309.521,391.078,16.737,0,1.55,148.2130833,58.04097917,477.2549792,4.25146,57.8061,54.7404,73.1203,69.2424,1,g
8/22/2010,26.492,424.228,300.131,392.617,13.749,0,1.546,145.4158958,55.4855,475.353125,6.17252,48.7891,46.2016,76.282,72.2365,1,g
8/23/2010,30.586,422.306,268.481,422.337,24.076,0,2.315,120.32925,50.82022917,498.7483125,9.90023,59.4239,56.2724,48.5452,45.9707,1,g
8/24/2010,22.699,420.359,135.189,389.882,7.44,0.2,4.568,39.0134375,28.97325,445.6888542,-4.09667,21.8365,20.6784,49.6356,47.0032,1,g
8/25/2010,19.084,418.385,316.882,320.429,9.999,0,1.49,128.2209792,62.9311875,429.5211875,0.153417,33.4553,33.2828,91.9635,91.4893,1,g
8/26/2010,20.074,416.387,315.573,325.411,13.56,0,1.567,125.5654792,63.12479167,434.9594375,1.62308,41.1229,38.2208,82.5834,76.7554,1,g
8/27/2010,24.444,414.364,307.76,352.561,18.392,0,2.939,113.2337083,62.43225,461.8534167,7.88723,46.3474,44.4062,70.8844,67.9154,1,g
8/28/2010,26.188,412.317,295.036,373.858,19.75,0,4.842,106.9396875,60.31210417,473.3774792,9.3804,53.2235,47.8275,73.2647,65.8369,1,g
8/29/2010,28.203,410.245,273.518,399.676,23.008,0,4.796,105.3762292,55.36141667,485.4029792,10.5468,50.2338,42.4912,69.7795,59.0243,1,g
8/30/2010,28.667,408.15,249.893,415.018,14.829,0,4.939,98.62804167,50.998,489.2169167,10.0914,37.6037,31.0775,67.0658,55.4263,1,g
8/31/2010,28.132,406.031,169.311,419.815,13.992,0,4.726,56.945625,35.37860417,482.1598125,5.2776,35.2141,29.1026,33.7832,27.92,1,g
9/1/2010,28.858,403.889,288.674,414.07,18.185,0,2.581,126.0865,56.9619375,496.1160625,11.3669,31.8122,26.2911,81.1669,67.0801,1,g
9/2/2010,24.548,401.724,280.104,380.098,11.605,0,4.227,114.0551875,57.16733333,467.2521042,4.61177,27.5621,22.7786,102.739,84.9082,1,g
9/3/2010,19.771,399.536,294.963,324.585,12.831,0,1.798,109.1795833,60.78020833,435.4102083,-0.982125,28.7015,23.7203,86.276,71.3026,1,g
9/4/2010,21.913,397.326,291.888,339.844,16.586,0,3.177,100.4370833,62.3345,447.4614583,3.46792,34.902,28.8447,83.4615,68.9765,1,g
9/5/2010,27.145,395.094,286.116,371.959,23.264,0,6.381,92.80041667,60.94395833,480.913375,10.6659,40.7936,34.506,72.9729,61.7255,1,g
9/6/2010,28.039,392.842,282.752,386.813,20.824,0,6.615,93.98314583,60.11620833,486.367625,10.2481,37.3577,32.1764,87.8823,75.6936,1,g
9/7/2010,21.546,390.568,180.334,393.608,8.636,0,2.418,76.70645833,37.64770833,449.2650833,1.2505,20.8934,18.2911,65.2975,57.1648,1,g
9/8/2010,19.996,388.274,95.758,415.472,3.922,8.3,2.275,32.63210417,18.28285417,432.2675625,-5.10315,63.4218,55.5227,16.9716,14.8578,1,g
9/9/2010,24.405,385.96,234.072,415.782,10.058,1,2.956,117.3039375,42.20135417,463.3576458,2.18783,83.3188,72.9416,50.3341,44.0651,1,g
9/10/2010,28.668,383.626,267.721,400.06,18.578,0,2.631,110.2013333,51.1633125,485.8820417,1.8141,59.9249,52.4614,51.5571,45.1357,1,g
9/11/2010,23.808,381.273,275.737,361.251,11.816,0,2.389,108.8495,54.07270833,457.1766667,-1.4939,40.1034,34.5413,81.494,70.1914,1,g
9/12/2010,23.125,378.901,229.736,381.89,9.156,0,1.967,92.2269375,44.30279167,457.8693542,1.81533,23.5915,20.3195,68.6122,59.0961,1,g
9/13/2010,26.717,376.511,177.19,407.061,11.028,0,2.882,62.33383333,34.03435417,474.5650417,4.04596,25.701,22.1365,36.4024,31.3536,1,g
9/14/2010,28.04,374.103,258.421,404.965,16.286,0,2.464,106.7575833,48.75025,487.8099167,9.81073,26.52,23.217,74.1679,64.9304,1,g
9/15/2010,28.896,371.679,263.577,400.527,17.525,0,4.239,91.811375,52.26683333,491.1015,9.73769,19.2301,16.563,77.5962,66.8342,1,g
9/16/2010,17.713,369.237,38.512,384.316,4.113,40.6,1.254,-13.20391667,10.20057895,413.0980833,-14.0271,30.2717,26.0733,-3.03152,-2.59664,1,g
9/17/2010,23.567,366.779,261.941,384.424,10.318,0,2.268,112.2340417,47.19345833,453.486375,5.0044,86.4228,76.2327,41.4433,36.5567,1,g
9/18/2010,26.535,364.306,256.431,393.597,11.033,0,3.334,104.4982083,47.6919375,470.2659167,4.15444,96.6137,82.7543,24.7773,21.223,1,g
9/19/2010,26.294,361.818,258.156,384.295,13.679,0,2.969,100.0146875,48.87910417,466.1907917,-0.0943333,100.89,85.7253,16.9282,14.3837,1,g
9/20/2010,25.529,359.315,248.006,378.451,12.021,0,4.611,86.0261875,49.2300625,461.6856458,-1.7691,96.7594,82.017,13.0927,11.0979,1,g
9/21/2010,25.14,356.798,228.711,395.774,8.009,0,4.795,91.16652083,43.55227083,462.1798125,1.26531,79.1768,67.1133,22.7416,19.2767,1,g
9/22/2010,25.075,354.269,197.364,403.782,7.009,0,4.747,75.74383333,38.3526875,460.8163542,0.0091875,70.8166,60.0269,17.6018,14.92,1,g
9/23/2010,22.792,351.727,87.551,417.569,1.685,2.6,4.909,20.65129787,16.97370833,444.7507083,-4.20635,57.1874,48.2722,-4.67769,-3.94502,1,g
9/24/2010,20.764,349.174,254.884,364.703,5.436,0.1,1.743,101.9074375,47.41385417,435.306875,-3.8374,64.1149,54.1197,54.2183,45.766,1,g
9/25/2010,20.501,346.608,173.475,391.58,6.173,13.1,1.999,64.92172917,30.43682979,435.0575,-4.72133,69.8772,58.9837,22.9517,19.3736,1,g
9/26/2010,14.741,344.032,259.821,304.92,4.288,0,1.622,92.950625,46.39964583,399.9519792,-14.1455,78.1077,65.9311,48.8784,41.2585,1,g
9/27/2010,16.966,341.446,251.893,328.766,6.036,0,1.898,92.56770833,45.8428125,411.292375,-6.1109,72.8227,61.4164,44.0805,37.1761,1,g
9/28/2010,19.426,338.851,246.862,336.917,7.992,0,1.914,96.013875,43.564875,420.623875,-3.03606,70.2948,59.2844,43.6197,36.7875,1,g
9/29/2010,21.492,336.248,245.09,348.094,11.53,0,1.524,95.32945833,43.67604167,430.53825,-0.609646,78.1612,65.9187,26.507,22.3552,1,g
9/30/2010,18.529,333.638,236.879,338.037,8.481,0,2.023,92.2666875,42.40164583,418.1909375,-4.28838,67.7569,57.1441,49.8427,42.0358,1,g
10/1/2010,17.739,331.02,220.302,337.16,8.379,0,1.288,85.7699375,39.89497917,411.5010208,-5.04613,56.1259,47.3348,41.3607,34.8823,1,g
10/2/2010,14.98,328.396,215.431,321.496,6.215,0,2.375,75.8216875,39.02114583,399.5755,-6.41075,48.1912,40.4378,60.1258,50.4522,1,g
10/3/2010,11.885,325.767,176.662,326.616,5.09,0,1.789,64.76735417,32.81595833,387.1328542,-8.2794,42.8367,35.9448,46.2406,38.801,1,g
10/4/2010,13.977,323.134,234.788,312.843,7.209,0,2.913,78.950875,44.47997917,397.1974583,-3.15837,46.3373,38.0452,59.5049,48.8565,1,g
10/5/2010,17.268,320.496,227.101,329.513,9.867,0,3.727,71.81983333,43.26645833,415.1223125,1.04198,49.2748,40.4072,42.6819,35.0008,1,g
10/6/2010,21.373,317.857,224.341,346.651,14.227,0,2.667,70.02925,41.65852083,437.0398333,4.87069,43.5655,35.3489,24.851,20.164,1,g
10/7/2010,23.584,315.215,219.574,356.856,16.298,0,2.699,66.65979167,40.60460417,450.8567083,6.67138,43.6158,35.3889,17.497,14.1967,1,g
10/8/2010,22.757,312.572,226.817,343.922,16.995,0,3.337,59.94820833,43.098875,446.1115833,4.78873,44.2723,35.9216,21.4634,17.4149,1,g
10/9/2010,20.022,309.93,227.773,326.832,13.995,0,2.529,64.76195833,42.26104167,426.12375,1.46619,35.7051,28.4951,43.606,34.8006,1,g
10/10/2010,14.612,307.287,118.567,343.687,3.36,1.4,2.141,33.12639583,23.18195745,393.8741458,-6.20879,26.6417,21.6165,27.1848,22.0572,1,g
10/11/2010,14.267,304.646,132.73,328.066,2.904,0,2.845,26.95735417,26.227375,394.5839583,-6.91231,23.257,18.8702,25.6916,20.8456,1,g
10/12/2010,16.84,302.008,200.999,326.522,6.032,0,3.119,64.61564583,38.9235,412.0634583,0.414292,27.0677,21.9626,52.9347,42.951,1,g
10/13/2010,13.513,299.374,223.011,296.895,6.568,0,2.714,62.05360417,42.78864583,392.7148542,-3.42373,27.9186,22.6866,67.4944,54.8457,1,g
10/14/2010,16.134,296.745,215.882,312.344,10.852,0,2.673,57.07191667,42.05597917,406.1409375,1.18702,21.6883,17.5977,47.1882,38.2883,1,g
10/15/2010,20.596,294.12,213.625,330.336,14.142,0,2.421,53.9805625,41.2718125,431.2739375,5.98892,24.4065,19.8029,29.3933,23.8491,1,g
10/16/2010,22.514,291.502,202.949,338.881,17.531,0,3.244,41.167,40.62325,443.3329792,6.8306,26.3893,21.0605,19.362,15.4522,1,g
10/17/2010,21.068,288.892,204.817,338.665,14.993,0,2.522,50.56552083,40.56020833,434.636625,4.90629,23.9294,19.4158,32.2599,26.175,1,g
10/18/2010,18.31,286.29,157.885,342.475,8.468,0,2.298,37.29147917,30.68752083,419.851375,1.4104,14.2239,11.5409,27.29,22.1425,1,g
10/19/2010,14.453,283.698,194.102,329.886,6.698,3,1.579,67.3889375,37.684,397.8567292,-6.40785,41.9,33.9968,44.6641,36.2395,1,g
10/20/2010,17.918,281.116,200.986,321.479,11.146,0,1.975,48.6394375,40.24025,414.4530625,-1.65346,26.8069,21.1805,28.0651,22.1746,1,g
10/21/2010,19.007,278.546,142.733,362.649,6.423,18.6,2.693,33.42202083,28.23927083,423.0851875,0.0984167,24.9122,20.2132,17.2635,14.0072,1,g
10/22/2010,15.903,275.989,124.424,359.74,2.149,5.5,3.672,35.29235417,23.02958333,406.158375,-2.07171,43.5983,34.4477,12.902,10.194,1,g
10/23/2010,16.965,273.446,141.901,322.406,4.57,0,4.207,17.10277083,29.20197917,409.3196458,-4.49254,40.4503,31.9603,-1.6323,-1.28971,1,g
10/24/2010,16.489,270.917,184.581,321.916,5.782,0,1.972,42.68122917,35.403,407.4586875,-2.91121,32.1983,25.4403,19.8825,15.7095,1,g
10/25/2010,17.458,268.404,103.558,346.137,8.089,1.4,4.587,8.801,20.49408333,411.292125,-5.52487,41.9588,32.8838,-12.5007,-9.79697,1,g
10/26/2010,11.864,265.908,203.846,269.086,7.848,0,3.19,31.97860417,42.4401875,379.1108958,-12.7013,46.5784,35.1439,17.5246,13.2225,1,g
10/27/2010,11.922,263.43,200.605,279.329,9.709,0,2.372,39.4995,40.91377083,377.6824375,-9.85,38.8297,28.0624,26.5763,19.2069,1,g
10/28/2010,9.275,260.972,199.119,262.659,6.757,0,1.891,37.436875,40.60416667,364.5810625,-10.0971,26.9878,18.9317,27.9982,19.6405,1,g
10/29/2010,13.989,258.533,194.27,286.57,10.392,0,4.399,28.0925625,41.54335417,390.1315417,-2.8655,37.2239,26.1123,10.6179,7.44838,1,g
10/30/2010,16.2,256.116,194.927,297.827,10.87,0,2.786,33.3113125,40.1988125,398.675125,-0.424271,29.0402,20.3715,11.4562,8.03645,1,g
10/31/2010,11.516,253.721,184.784,294.315,4.164,0,2.038,44.5846875,37.64010417,375.561625,-4.45665,19.6095,13.7559,42.9659,30.1402,1,g
11/1/2010,9.791,251.349,134.942,299.405,3.645,0,3.055,25.708125,27.0464375,370.5611875,-6.17746,17.0411,11.9542,28.4128,19.9314,1,g
11/2/2010,9.755,249.003,182.961,278.126,5.45,0,2.446,36.30985417,37.53035417,368.0238958,-6.08881,18.742,13.545,39.9245,28.8537,1,g
11/3/2010,11.854,246.682,182.469,284.642,8.165,0,3.591,31.48135417,37.46879167,377.1271875,-3.35846,19.4402,14.0496,40.6328,29.3655,1,g
11/4/2010,8.094,244.387,189.298,251.95,6.588,0,3.165,25.95360417,39.88727083,355.3356875,-9.75196,21.9397,15.3906,42.4938,29.809,1,g
11/5/2010,5.919,242.121,181.215,256.764,5.049,0,1.886,32.00639583,37.00041667,351.3760833,-7.18981,13.9205,9.76515,34.3375,24.0875,1,g
11/6/2010,12.865,239.883,178.676,287.272,9.341,0,3.666,23.43983333,37.8893125,385.2495417,0.730375,18.7766,13.1716,13.849,9.71496,1,g
11/7/2010,15.363,237.676,178.708,290.926,11.293,0,5.201,13.47189583,38.819875,398.6093958,1.57613,23.0777,16.1888,3.33069,2.33646,1,g
11/8/2010,16.832,235.499,175.763,301.352,10.764,0,4.561,13.66016667,38.30610417,407.0972917,2.98775,14.615,10.173,-0.0992917,-0.0691133,1,g
11/9/2010,16.21,233.355,146.091,313.644,6.432,0,5.675,10.16375,32.58939583,405.4068542,2.66383,17.0961,11.5999,3.93622,2.67077,1,g
11/10/2010,9.753,231.243,171.04,272.556,4.877,0,2.33,21.753875,36.79295833,366.8560833,-7.45544,11.4558,7.77287,32.3541,21.9526,1,g
11/11/2010,8.502,229.166,33.16,348.164,2.12,3.7,2.09,1.394604167,6.751416667,365.2952292,-3.30358,14.7288,9.99365,3.50771,2.38002,1,g
11/12/2010,4.836,227.124,18.254,337.731,1.807,62.8,4.323,-5.497,2.808181818,347.5947083,-15.1846,36.6309,24.8545,-2.56999,-1.74377,1,g
11/13/2010,3.928,225.119,168.722,246.2,1.922,0,2.703,22.60158333,33.0441875,340.4716042,-10.7296,25.1227,16.75,26.6446,17.7647,1,g
11/14/2010,6,223.15,106.87,300.49,2.194,0,1.371,19.77917021,20.69454167,351.8631667,-5.0849,16.5907,11.0615,19.4949,12.9978,1,g
11/15/2010,4.273,221.22,34.67,316.243,0.737,3.4,1.428,-8.9320625,6.894479167,342.6080208,-8.28094,5.91331,3.94258,-3.18046,-2.1205,1,g
11/16/2010,7.42,219.328,164.103,267.052,3.309,0,3.359,17.12008333,31.93227083,358.2369167,-3.31819,26.7559,17.8389,3.36635,2.24445,1,g
11/17/2010,4.411,217.477,28.09,298.523,0.919,4.9,4.469,-18.93927083,5.548934783,340.8303125,-11.7388,19.1834,12.7901,-5.26217,-3.50844,1,g
11/18/2010,3.957,215.666,161.531,276.332,2.516,0.1,3.176,18.71520833,32.5794375,341.72525,-6.38467,25.6172,16.4941,16.4055,10.5629,1,g
11/19/2010,11.956,213.898,164.923,271.016,7.457,0,4.734,6.233770833,34.7330625,377.7844167,2.18765,25.0391,16.1219,-14.6264,-9.34309,1,g
11/20/2010,5.715,212.172,100.63,290.169,2.05,0,2.38,8.275354167,21.33602083,350.8890625,-6.04156,7.76583,5.00016,14.647,9.43072,1,g
11/21/2010,15.603,210.491,156.572,301.722,10.005,0,3.98,5.0944375,34.2986383,394.7366875,6.13829,24.44,15.6119,-17.5991,-11.242,1,g
11/22/2010,12.257,208.853,156.167,278.604,7.526,0,3.565,4.3195,32.44629167,380.4621875,-1.25302,23.9989,15.3301,-2.02408,-1.20897,1,g
11/23/2010,4.171,207.26,153.217,290.642,3.334,0.1,2.542,21.4745,33.15470833,344.1326667,-8.76125,19.4085,12.3978,24.7326,15.7987,1,g
11/24/2010,10.668,205.715,78.293,308.905,6.544,0,4.184,-2.616354167,16.14958333,372.4321875,-1.91604,19.9588,12.2408,-11.78,-7.03609,1,g
11/25/2010,-2.287,204.216,134.746,240.035,2.623,0,2.689,18.02325,28.91102083,315.2742917,-18.5335,21.3579,13.0989,43.4813,26.6673,1,g
11/26/2010,1.79,202.765,153.758,231.722,4.318,0,2.534,6.996104167,33.693625,326.8173125,-11.4433,14.4274,9.21594,17.4544,11.1495,1,g
11/27/2010,6.561,201.362,152.507,249.754,7.078,0,2.863,4.784020833,33.7215625,346.7572708,-4.78769,17.4721,11.1609,6.44012,4.11384,1,g
11/28/2010,8.215,200.009,151.232,258.577,5.329,0,6.197,-1.2793125,34.21283333,358.9003125,-1.59498,20.4433,13.0739,-2.88146,-1.76722,1,g
11/29/2010,4.509,198.705,144.136,252.027,3.412,0,5.249,5.406291667,31.45291667,342.8822708,-7.37567,20.3526,12.4824,19.1578,11.7496,1,g
11/30/2010,0.742,197.452,150.412,221.583,3.458,0,4.02,-1.221729167,33.60014583,323.4242917,-12.5225,16.132,9.89385,17.4769,10.7187,1,g
12/1/2010,1.201,196.25,121.85,244.219,3.7,0,1.671,6.158708333,26.69858333,322.5374792,-9.31404,9.04644,5.54823,16.182,9.92452,1,g
12/2/2010,5.767,195.1,140.047,264.589,4.796,0,1.461,17.23083333,30.357,341.346,-2.57602,7.61377,4.66957,15.5491,9.53636,1,g
12/3/2010,9.966,194.003,111.497,297.063,7.093,0,1.912,12.48154167,23.71902083,361.4828333,2.50229,8.57275,5.48246,7.0315,4.49679,1,g
12/4/2010,3.507,192.958,137.948,260.824,2.467,0,3.959,13.86016667,29.94422917,338.458125,-6.04202,13.4522,8.60295,32.8422,21.0033,1,g
12/5/2010,-2.096,191.967,128.636,243.696,1.372,0,1.55,17.6045625,28.06385417,313.3714375,-11.3702,9.02598,5.77231,34.7477,22.2219,1,g
12/6/2010,0.767,191.03,139.895,245.815,2.759,0,2.367,10.40983333,28.9301875,325.5737917,-8.0679,12.4484,7.63466,18.7542,11.5021,1,g
12/7/2010,0.955,190.148,42.856,298.299,2.302,0.2,2.096,4.816479167,9.486295455,323.7069167,-6.55279,7.57508,4.84443,-2.0221,-1.24017,1,g
12/8/2010,4.535,189.32,135.132,283.732,2.45,5.9,2.828,18.17152174,35.83283333,336.1739583,-2.85273,15.1152,9.66647,-8.62565,-5.51628,1,g
12/9/2010,7.521,188.548,131.775,277.031,3.463,0,2.716,18.6030625,26.18935417,351.3144583,-0.208271,15.9265,10.5421,6.05525,4.0081,1,g
12/10/2010,7.816,187.833,48.894,307.849,3.195,0,2.115,-3.622645833,10.82354167,350.6700208,-0.992292,10.172,6.73304,-5.80466,-3.7122,1,g
12/11/2010,4.005,187.173,140.914,244.154,3.659,0,5.789,2.167270833,29.39304167,336.9627917,-9.70308,32.5791,21.5648,15.2623,10.1024,1,g
12/12/2010,-2.026,186.57,141.279,221.847,2.322,0,3.204,5.455916667,29.43739583,312.9185208,-14.1927,15.8271,10.4763,22.3467,14.7918,1,g
12/13/2010,-1.861,186.024,135.199,244.381,2.15,0,2.817,14.37252083,27.43858333,318.210375,-8.95996,14.058,9.71894,29.1387,20.1449,1,g
12/14/2010,-1.566,185.535,130.111,245.393,2.219,0,1.513,17.25764583,25.98470833,317.3163333,-8.015,10.527,9.00871,18.6841,15.9893,1,g
12/15/2010,-0.187,185.104,103.456,265.403,1.299,0,2.153,15.75327083,20.84189583,323.8707083,-4.67394,9.87225,6.82515,12.3648,8.54834,1,g
12/16/2010,3.447,184.73,95.095,280.178,2.843,0,2.433,12.70045833,18.9181875,335.5086667,-1.56271,11.1649,7.876,9.46613,6.67768,1,g
12/17/2010,2.747,184.415,39.425,325.405,0.759,0.3,1.678,0.104541667,7.710770833,336.8041875,-0.437604,6.8573,4.74077,2.11017,1.45886,1,g
12/18/2010,1.947,184.158,83.857,289.274,0.846,0.1,3.411,8.624104167,16.84860417,331.93475,-3.38823,17.9192,12.1244,11.983,8.10786,1,g
12/19/2010,2.508,183.959,134.349,276.308,2.223,0,2.172,14.46429167,29.83897917,333.2778542,-4.14562,16.8153,11.3774,21.6186,14.6275,1,g
12/20/2010,6.84,183.818,93.299,294.039,3.925,0,2.497,24.95619444,24.30163889,361.8408611,2.76435,7.9299,5.36548,-2.91604,-1.89004,1,g
12/21/2010,2.583,183.737,111.189,281.752,1.151,0,2.313,,,,-1.61987,9.84933,6.8093,10.9402,7.56345,1,g
12/22/2010,-0.152,183.714,123.731,264.87,2.036,0,2.205,21.269625,24.19570833,328.0503333,-7.61948,14.2704,9.65554,28.4262,19.2336,1,g
12/23/2010,-1.556,183.749,27.292,306.66,0.824,0,2.72,6.211166667,5.088291667,320.2823333,-8.46171,7.63392,5.16521,13.166,8.90832,1,g
12/24/2010,0.754,183.844,121.563,273.117,1.574,0.1,3.388,23.32872917,24.61041667,328.7611042,-4.56454,15.9896,10.3638,30.3173,19.6503,1,g
