TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20020918,18.462,1,316.798,142.304,1,367.271,0,4.416,1,96.195,1,0,1,1.768,1,0.227708333,1,105.0145625,1,273.6611667,1,350.877,1,16.913,1,6.0065,1,33.0658,1,69.8763,59.5452,73.6274,2.58668,8.6639,1,18.309,15.602,19.2918,2.89965,-0.672353,1,0.264097,-0.693199,-0.672353,-0.672353,1,1,1,3.07194,2.84359,2.99413,3.15209,3.51017,3.51594,3.65936,3.83792,0.319656,0.283477,0.418747,1.14915,2.31209,2.28408,2.35229,2.47059,-9999,-9999
20020919,18.052,1,313.626,72.679,1,385.763,0,1.678,1,95.652,1,4.7,1,1.459,1,0.206489362,0.979166667,45.09383333,1,139.7672708,1,374.382,1,17.396,1,2.58471,1,27.608,1,58.3426,49.7168,61.4745,2.5538,-0.993,1,-2.09846,-2.21111,-1.78821,2.13659,1.85231,1,0.442074,1.66628,1.85231,1.8602,1,1,1,2.95621,2.75817,2.87162,3.09937,0.900752,0.90586,1.08464,1.51634,0.311725,0.327019,0.452919,0.676769,1.4409,1.45398,1.49993,1.57532,-9999,-9999
20020920,13.685,1,310.445,47.179,1,359.82,0,1.049,1,95.698,1,1.4,1,1.217,1,0.190044444,0.9375,35.22135417,1,90.72960417,1,365.433,1,16.279,1,-6.1136,1,16.7536,1,33.2878,30.0683,37.0132,1.88475,1.80579,1,3.58793,3.24092,3.98948,2.71591,0.670304,1,0.312512,0.670304,0.698301,0.849329,1,1,1,2.47415,2.3323,2.40494,2.5476,1.65996,1.6014,1.662,1.77278,0.259992,0.283968,0.339224,0.423537,1.07661,1.08656,1.11867,1.16238,-9999,-9999
20020921,11.059,1,307.258,163.117,1,284.458,0,4.636,1,96.554,1,0.4,1,2.699,1,0.4153125,1,100.4124583,1,313.6807083,1,346.947,1,14.694,1,-12.3296,1,44.1622,1,92.3414,79.2595,97.5662,2.7033,9.18782,1,19.2113,16.4897,20.2984,3.33264,-1.5885,1,0.278034,-1.5885,-1.48838,-1.42246,1,1,1,2.13194,2.01814,2.07171,2.17559,3.60608,3.5907,3.60664,3.64126,0.235264,0.251731,0.311025,0.384878,2.33818,2.35072,2.3849,2.42722,-9999,-9999
20020922,7.268,1,304.065,140.932,1,281.717,0,2.574,1,97.156,1,0,1,2.315,1,0.395291667,1,88.71877083,1,270.981125,1,345.778,1,12.996,1,-13.0359,1,34.9045,1,63.2679,58.5706,74.2313,2.76464,25.735,1,46.6473,43.184,54.7306,3.00811,-2.02231,1,0.32226,-2.02231,-2.01525,-1.66659,1,1,0.9375,1.50527,1.45125,1.48476,1.54425,3.47356,3.27418,3.47273,3.4969,0.179562,0.189304,0.235155,0.289976,2.12729,2.13616,2.17518,2.23812,-9999,-9999
20020923,1.937,1,300.867,24.659,1,285.974,0,0.157,1,97.389,1,0.1,1,1.433,1,0.161,1,11.74589583,1,47.34802083,1,371.27,1,10.022,1,-19.4872,1,3.87831,1,8.1094,6.50792,8.34222,2.09097,3.70899,1,7.75534,6.22378,7.978,1.81387,-0.10019,1,0.403539,-0.0806017,0.335858,1.93686,1,1,0.895833,0.8876,0.8876,0.91559,0.994886,0.989277,-0.941877,0.556869,0.983084,0.105361,0.108358,0.133154,0.207661,0.907943,0.907943,0.923102,0.96739,-9999,-9999
20020924,5.235,1,297.665,192.286,1,268.015,0,2.878,1,97.805,1,7.8,1,2.012,1,0.215129032,0.645833333,135.21975,1,369.7508333,1,386.599,0.9375,9.564,1,-6.56927,1,29.311,0.916667,53.1292,47.383,63.0477,2.31469,46.071,0.916667,83.5084,74.4766,99.0984,2.70211,-1.12117,0.916667,0.337599,-1.12117,-1.11671,-0.840053,0.916667,0.9375,0.854167,0.757457,0.800687,0.842484,1.02442,1.92202,1.80691,1.92185,1.95687,0.173993,0.175819,0.194732,0.314787,2.12181,2.125,2.15619,2.26803,-9999,-9999
20020925,7.803,1,294.459,19.884,1,318.131,0,1.014,1,97.496,1,20.4,1,1.982,1,0.221895833,1,6.225833333,1,38.20308333,1,343.898,1,10.587,1,-8.20729,1,9.53438,1,17.282,15.4129,20.5084,2.22156,-9.7204,1,-17.6192,-20.9085,-15.7136,2.34651,-0.547652,1,0.422803,-0.613435,-0.547652,-0.543905,0.979167,1,1,0.694345,0.709908,0.746354,1.16637,1.25672,1.25672,1.29117,1.74568,0.193635,0.192309,0.211141,0.377092,0.958793,0.9577,0.958954,1.02588,-9999,-9999
20020926,6.182,1,291.25,152.533,1,279.919,0,2.098,1,97.232,1,3.1,1,1.113,1,0.092957447,0.979166667,112.2793542,1,293.2306667,1,372.519,1,10.847,1,-6.69217,1,31.0932,1,56.3596,50.264,66.8812,2.56364,42.5023,1,77.0397,68.7075,91.4221,2.79038,-1.29282,1,0.321252,-1.53415,-1.32536,-1.29282,1,0.916667,1,0.805197,0.756227,0.81514,1.23201,2.04677,2.04976,2.33935,2.57101,0.198735,0.198735,0.218022,0.417581,1.74004,1.74004,1.75275,1.94162,-9999,-9999
20020927,5.676,1,288.041,190.004,1,276.801,0,3.782,1,97.024,1,0,1,0.935,1,0.126897436,0.8125,138.3981042,1,365.248,1,384.767,1,10.117,1,-7.54763,1,31.9178,0.979167,66.7388,53.5589,69.9615,2.43513,49.1661,0.979167,102.804,82.502,107.769,3.11798,-1.57542,1,0.303486,-1.60273,-1.57542,-1.00209,1,1,0.958333,0.968404,0.87274,0.994385,1.33292,2.44388,2.36639,2.44471,2.46637,0.278211,0.278211,0.322252,0.551325,1.88152,1.89266,1.93552,2.22112,-9999,-9999
20020928,8.169,1,284.83,37.901,1,332.44,0,0.859,1,97.443,1,0,1,0.775,1,0.109020833,1,22.13820833,1,72.81447917,1,366.987,1,10.33,1,-4.7086,1,12.2819,1,22.2621,20.6093,26.4182,3.07608,0.557604,1,1.01071,0.935675,1.1994,3.48138,0.1382,1,0.503702,-0.132707,0.0570216,0.138192,1,1,1,1.24031,1.08841,1.25997,1.62871,0.943538,0.967369,1.37302,1.75994,0.298515,0.298515,0.357921,0.67901,0.611868,0.604674,0.628594,0.729688,-9999,-9999
20020929,10.073,1,281.619,40.971,1,341.753,0,0.388,1,97.077,1,0,1,1.807,1,0.3588125,1,32.73897917,1,78.77808333,1,347.3,1,10.698,1,0.830292,1,11.3957,1,20.4523,18.4219,24.5121,2.52458,8.42521,1,15.121,13.6199,18.1226,2.93453,0.600785,1,0.475328,0.597082,0.720064,0.747244,1,1,1,1.52838,1.3052,1.56925,1.92776,0.697864,0.704417,0.820964,1.18064,0.363657,0.357012,0.42823,0.773988,0.435145,0.43331,0.449572,0.528701,-9999,-9999
20020930,17.886,1,278.41,97.708,1,360.874,0,3.023,1,95.999,1,11.6,1,2.441,0.9375,0.250489362,0.979166667,83.14889583,1,187.8935,1,363.775,1,13.285,1,11.3739,1,28.1262,1,50.9815,45.4676,61.6505,2.50421,5.24216,1,9.50194,8.47426,11.4904,2.75791,0.537549,1,0.346097,0.537549,1.03926,1.49717,1,1,1,2.06786,1.75656,2.21842,2.72809,1.21075,1.14177,1.21561,1.22389,0.771992,0.751251,0.871867,1.2249,0.73009,0.73009,0.768313,0.887054,-9999,-9999
20021001,14.722,1,275.203,167.568,1,324.912,0,5.129,1,96.697,1,0.3,1,1.648,1,0.319232558,0.895833333,129.5599792,1,322.2458958,1,391.018,1,14.198,1,-0.0553333,1,51.7775,1,93.8519,83.7014,113.492,2.52796,39.3539,1,71.333,63.618,86.261,3.42738,0.454514,1,0.422141,0.265637,0.452462,0.454514,1,1,1,1.83911,1.58059,1.95584,2.28991,1.11985,1.12608,1.34765,1.96566,0.672848,0.672848,0.764054,1.43634,1.1632,1.15852,1.20247,1.58201,-9999,-9999
20021002,5.231,1,271.999,58.602,1,277.503,0,1.849,1,97.719,1,0,1,1.749,1,0.154020833,1,43.947125,1,112.6289167,1,353.385,1,11.716,1,-16.2045,1,13.471,1,24.7966,21.7766,29.5274,2.4181,13.1084,1,24.1291,21.1904,28.7326,2.95198,0.15522,1,0.551698,0.0438333,0.114466,0.155737,1,0.9375,1,1.21615,1.06186,1.16774,1.38605,0.905143,0.901242,1.17232,1.3248,0.28477,0.353184,0.402584,0.908246,0.420054,0.458813,0.480893,0.577336,-9999,-9999
20021003,5.174,1,268.799,121.632,1,278.773,0,1.617,1,97.272,1,0,1,1.571,1,0.1815625,1,82.85733333,1,233.8225833,1,361.585,1,9.758,1,-6.68423,1,13.256,1,27.7177,22.2808,29.2345,1.93086,27.5946,1,57.6992,46.3814,60.8567,3.12398,-0.245707,0.958333,0.402599,-0.245707,-0.241855,-0.0548465,0.958333,0.958333,0.708333,1.18269,1.05808,1.15314,1.3209,1.30232,1.30232,1.32436,1.382,0.349363,0.448192,0.497226,0.941678,0.778666,0.826559,0.862591,1.10009,-9999,-9999
20021004,7.967,1,265.604,17.163,1,339.785,0,0.334,1,95.659,1,61.4,1,3.071,0.979167,0.425130435,0.958333333,6.861666667,1,32.93364583,1,358.27,1,10.262,1,-8.24712,1,12.2371,1,25.5873,20.5683,26.9876,2.54177,-20.7962,1,-43.4839,-45.8635,-34.9544,3.28363,-0.0721441,1,0.517752,-0.0844851,-0.0702007,0.161602,1,1,1,1.25333,1.16382,1.25333,1.44751,1.23416,1.23991,1.25658,1.31772,0.450811,0.59673,0.65761,1.10414,0.134048,0.188702,0.200662,0.21525,-9999,-9999
20021005,5.78,1,262.415,142.028,1,289.259,0,2.549,1,97.141,1,0,1,1.769,1,0.274270833,1,100.7653958,1,273.0395417,1,349.195,1,9.422,1,-7.39096,1,26.6331,1,55.6888,42.8753,58.7362,2.34169,37.7146,1,78.8597,60.7147,83.1751,4.11128,-0.109237,1,0.387899,-0.110045,-0.108077,0.0923805,1,1,1,1.04197,1.01732,1.05804,1.22402,1.12599,1.1222,1.12761,1.14782,0.399543,0.594105,0.660209,0.988772,0.794366,0.880335,0.911825,1.13804,-9999,-9999
20021006,4.187,1,259.234,26.545,1,299.383,0,0.512,1,96.751,1,10.6,1,2.624,1,0.318979167,1,15.50070833,1,50.93358333,1,341.199,1,8.682,1,-13.719,1,10.2293,1,18.8295,16.1915,22.5595,1.86413,-3.05313,1,-5.62002,-6.73331,-4.83265,2.78035,1.35503,1,0.510335,1.35432,1.35819,1.39417,1,1,1,0.882925,0.907506,0.91813,1.05967,-0.447154,-0.450681,-0.38799,-0.324827,0.340402,0.588681,0.663307,0.913092,0.194053,0.286526,0.303196,0.32834,-9999,-9999
20021007,0.417,1,256.059,96.396,1,264.804,0,1.573,1,97.424,1,0.3,1,1.571,1,0.137645833,1,66.8645,1,185.2801042,1,369.348,1,6.662,1,-13.7941,1,15.9105,1,34.2233,25.184,36.007,1.78261,18.6397,1,40.0939,29.5039,42.1835,3.4673,0.76054,0.979167,0.485194,0.0952951,0.744851,0.761605,0.958333,0.958333,0.979167,0.660157,0.718521,0.724055,0.808026,-0.0386705,-0.0436246,-0.0322902,0.711149,0.265067,0.512874,0.603205,0.746547,0.513718,0.642192,0.661121,0.763604,-9999,-9999
20021008,5.419,1,252.895,58.074,1,317.303,0,0.748,1,96.958,1,1.6,1,1.857,1,0.315021277,0.979166667,31.1848125,1,111.58475,1,351.674,1,7.606,1,-4.62092,1,15.0003,1,27.6116,23.7432,33.947,2.02209,-3.16057,1,-5.8178,-7.15269,-5.00272,3.80684,-0.59396,1,0.454029,-0.850167,-0.665012,-0.59396,1,1,1,0.858733,0.932715,0.936089,1.05401,1.52809,1.52809,1.55525,1.89724,0.458426,0.777478,0.842846,1.02768,0.338105,0.473768,0.500139,0.526853,-9999,-9999
20021009,3.313,1,249.74,103.747,1,297.469,0,1.473,1,97.52,1,0,1,1.065,1,0.151869565,0.958333333,69.544625,1,199.3805417,1,355.467,1,7.423,1,-8.35288,1,11.2953,1,20.7918,17.8788,25.5624,2.20382,31.0232,1,57.1057,49.1052,70.2086,3.85311,-1.02237,1,0.406437,-1.02658,-1.02223,-0.384495,1,1,1,0.788311,0.846552,0.851801,0.924334,1.8724,1.32451,1.8713,1.87962,0.397373,0.722095,0.812227,0.927657,0.487618,0.644096,0.679388,0.742212,-9999,-9999
20021010,8.754,1,246.595,53.112,1,301.472,0,1.385,1,97.352,1,0,1,1.359,1,0.169583333,1,48.679875,1,102.1017917,1,359.591,1,8.226,1,4.054,1,6.33383,1,11.659,10.0255,13.9685,1.91894,13.9011,1,25.5884,22.0035,30.6573,3.21757,0.523262,1,0.477856,0.503054,0.523262,0.565225,1,1,1,1.04712,1.11132,1.11221,1.21538,0.588447,0.550555,0.588833,0.723729,0.751639,1.09591,1.18751,1.28906,0.292437,0.441757,0.472771,0.496789,-9999,-9999
20021011,15.894,1,243.464,128.603,1,337.107,0,7.235,1,96.779,1,0,1,3.864,1,0.3745,1,80.4106875,1,247.2954792,1,352.12,1,10.582,1,8.26017,1,21.0064,1,35.3077,32.0416,46.3271,1.70708,6.08992,1,10.236,9.28914,13.4306,3.28845,1.37424,1,0.436887,1.37424,1.37424,1.3841,1,1,1,1.40248,1.46029,1.46973,1.61254,0.091582,0.0860445,0.0954867,0.222422,1.53489,1.71065,1.77193,1.83169,0.465673,0.42595,0.450666,0.491561,-9999,-9999
20021012,8.176,1,240.345,72.205,1,316.561,0,2.574,1,97.162,1,5.5,1,2.914,1,0.44587234,0.979166667,53.037625,1,138.8015625,1,354.867,1,10.749,1,-9.64371,1,29.3855,1,49.3915,46.513,64.8064,2.26441,18.6382,1,31.3272,29.5015,41.1043,3.91277,0.364784,1,0.289556,0.364784,0.366527,0.374541,1,1,1,0.986106,1.02877,1.03104,1.06945,0.666819,0.662245,0.666097,0.69982,0.807022,1.19968,1.27502,1.33724,0.284709,0.436246,0.471088,0.489142,-9999,-9999
20021013,-0.96,1,237.24,123.126,1,214.045,0,2.057,1,97.905,1,0,1,2.447,1,0.3716875,1,81.12422917,1,236.6959583,1,355.857,1,7.282,1,-20.4795,1,17.209,1,30.7713,27.2393,37.9524,1.77945,46.9813,1,84.0068,74.3644,103.612,4.83113,0.358033,1,0.290692,0.33876,0.357688,0.358092,1,1,1,0.560076,0.542064,0.57303,0.589422,0.231389,0.200639,0.222822,0.233926,0.283716,0.609936,0.743689,0.772108,0.384323,0.572421,0.61603,0.627352,-9999,-9999
20021014,5.601,1,234.151,119.789,1,282.723,0,4.743,1,96.933,1,0,1,3.508,1,0.350541667,1,72.42895833,1,230.35775,1,352.226,1,6.158,1,-5.14644,1,14.2942,1,25.5594,22.6257,31.5243,1.55439,19.5555,1,34.9671,30.9535,43.1274,3.39573,0.507599,0.979167,0.394265,0.507599,0.52946,0.548966,0.979167,0.979167,0.979167,0.746156,0.720569,0.746156,0.765698,0.268209,0.165911,0.222314,0.258099,0.663502,0.935555,1.00172,1.04238,0.323787,0.466455,0.498969,0.513733,-9999,-9999
20021015,0.455,1,231.078,85.074,1,254.314,0,2.471,1,97.122,1,0,1,2.048,1,0.303583333,1,65.47970833,1,163.5498333,1,353.379,1,6.782,1,-13.7595,1,11.3044,1,20.2134,17.8933,23.1417,2.05951,36.9838,1,66.1303,58.5398,75.7106,4.35193,0.304189,1,0.380262,0.272044,0.304189,0.337369,1,1,1,0.520784,0.479006,0.507038,0.533311,0.239129,0.19159,0.204646,0.232537,0.276579,0.455067,0.524416,0.534872,0.226415,0.326209,0.336331,0.34443,-9999,-9999
20021016,-5.749,1,228.022,143.851,1,213.024,0,1.844,1,97.316,1,0.1,1,1.062,1,0.1748125,1,95.33758333,1,276.6129167,1,374.556,1,4.045,1,-17.7365,1,7.88944,1,14.5224,12.4878,16.1507,1.39779,66.2414,1,121.933,104.85,135.605,4.57719,0.13179,1,0.180716,0.103496,0.136397,0.152797,0.979167,1,1,0.309946,0.268694,0.299615,0.317669,0.192076,0.145385,0.164417,0.175244,0.0927574,0.168879,0.183152,0.186867,0.261012,0.300733,0.314108,0.318515,-9999,-9999
20021017,0.264,1,224.985,80.658,1,246.501,0,1.625,1,96.741,1,0,1,1.326,1,0.137229167,1,58.70939583,1,155.0569375,1,359.004,1,4.156,1,-7.51067,1,5.57475,1,9.96816,8.54563,11.4122,1.85224,30.1504,1,53.9116,46.218,61.7218,4.1158,0.185753,1,0.260355,0.131257,0.154415,0.158745,0.979167,1,0.979167,0.3957,0.335054,0.385936,0.404618,0.223973,0.203021,0.224222,0.247568,0.0784308,0.0992561,0.151373,0.15258,0.132561,0.15317,0.154991,0.158932,-9999,-9999
20021018,1.121,1,221.966,17.505,1,300.608,0,0.355,1,96.052,1,5.6,1,1.855,0.8125,0.300978723,0.979166667,14.8145,1,33.59760417,1,351.054,1,4.435,1,-6.7771,1,14.9738,1,25.0864,22.9537,29.8703,2.09145,-0.612589,1,-1.0263,-1.22201,-0.939048,2.80464,0.977716,1,0.405621,0.958531,0.976282,0.977726,1,1,1,0.361091,0.291008,0.356991,0.365549,-0.606513,-0.666942,-0.619676,-0.611259,0.0780581,0.0907712,0.101709,0.11688,0.0284626,0.0284626,0.0296753,0.0344168,-9999,-9999
20021019,1.431,1,218.969,40.023,1,283.361,0,1.244,1,96.839,1,1.5,1,2.207,0.9375,0.4221875,1,53.02766667,1,76.8828125,1,353.242,1,4.733,1,-7.82279,1,18.8124,1,31.5173,28.6951,37.5276,2.48595,17.5087,1,29.3332,26.7066,34.927,4.06654,-0.788301,1,0.331786,-0.789715,-0.788979,-0.787912,1,1,1,0.312673,0.233961,0.308532,0.317422,1.1148,1.02404,1.09825,1.10524,0.144858,0.123083,0.141888,0.25402,0.0811847,0.0700774,0.0798193,0.118823,-9999,-9999
20021020,-0.157,1,215.993,114.657,1,249.442,0,1.965,1,97.356,1,0,1,1.825,1,0.284791667,1,78.0016875,1,220.4285625,1,351.026,1,4.442,1,-8.15769,1,10.806,1,19.3221,16.5647,21.5562,1.88055,37.3791,1,66.8372,57.2991,74.5651,4.13941,0.186323,1,0.278138,0.180515,0.185895,0.192356,1,1,1,0.282652,0.201323,0.268241,0.304349,0.133826,0.020821,0.0745035,0.118454,0.17588,0.139147,0.163508,0.278832,0.206687,0.196708,0.206687,0.256222,-9999,-9999
20021021,-1.037,1,213.04,21.548,1,278.936,0,0.352,1,97.637,1,6.7,1,2.799,1,0.322625,1,17.20670833,1,41.36016667,1,358.507,1,3.892,1,-10.3233,1,11.6072,1,21.1902,17.7928,23.7614,2.09866,-0.0814167,1,-0.14558,-0.166671,-0.124805,2.24834,-0.0285504,1,0.277516,-0.0417593,-0.0301186,-0.0284064,1,1,1,0.320949,0.282393,0.31887,0.329669,0.367463,0.323567,0.348194,0.359787,0.189974,0.154112,0.20588,0.229232,0.0381726,0.0361126,0.0388853,0.0471161,-9999,-9999
20021022,-1.654,1,210.111,60.723,1,246.028,0,1.402,1,98.445,1,1.8,1,2.456,1,0.214020833,1,45.884,1,116.6972917,1,350.267,1,3.464,1,-10.1972,1,17.2659,1,31.5208,26.4671,34.4425,1.08532,10.1292,1,18.492,15.5272,20.206,2.39493,0.302605,1,0.325408,0.282504,0.302605,0.302605,1,1,1,0.359592,0.359675,0.362937,0.365447,0.0575489,0.0570691,0.0628413,0.0805961,0.204031,0.15069,0.184031,0.212857,0.0887169,0.0789599,0.0873002,0.0912705,-9999,-9999
20021023,-2.199,1,207.205,16.187,1,226.739,0,1.214,1,98.797,1,0,1,0.933,1,0.134291667,1,5.998520833,1,31.06241667,1,353.684,1,2.946,1,-11.088,1,5.57417,1,10.1763,8.54474,11.1195,1.39339,2.99123,1,5.46084,4.58531,5.96701,1.11994,0.243212,1,0.203597,0.243212,0.251805,0.264719,1,1,1,0.373818,0.368642,0.376283,0.388568,0.122904,0.115201,0.122692,0.131958,0.217126,0.135353,0.154367,0.196879,0.0199408,0.0164473,0.0178013,0.0199408,-9999,-9999
20021024,-2.644,1,204.326,133.682,1,219.088,0,1.572,1,98.28,1,0,1,1.253,1,0.111145833,1,83.79108333,1,256.9834792,1,362.499,1,2.763,1,-9.41056,1,10.1446,1,18.5201,15.5508,20.2368,1.10279,50.6556,1,92.4777,77.6508,101.049,4.26288,-0.0688722,1,0.170042,-0.0618254,-0.0361861,-0.0146235,1,0.958333,0.958333,0.321407,0.316941,0.323714,0.335256,0.38308,0.346845,0.36411,0.382773,0.179937,0.123631,0.1469,0.161446,0.134317,0.111146,0.124452,0.134579,-9999,-9999
20021025,0.855,1,201.474,16.695,1,302.616,0,0.351,1,97.281,1,3.2,1,1.191,1,0.245090909,0.916666667,13.55883333,1,31.99814583,1,351.308,1,2.754,1,-5.58102,1,6.77485,1,12.114,10.3853,13.5147,1.98064,-5.09251,1,-8.57969,-10.1587,-7.80639,3.54091,0.132011,1,0.432662,0.057967,0.0960273,0.132011,1,1,1,0.335511,0.324832,0.339368,0.359605,0.191998,0.192821,0.238557,0.300014,0.115476,0.115476,0.161542,0.203494,0.0134163,0.0137725,0.0143615,0.0156752,-9999,-9999
20021026,0.807,1,198.65,53.301,0.770833,279.347,0,0.571,1,97.127,1,0.1,1,2.138,1,0.420104167,1,3.430875,1,-9999,0,361.897,1,3.365,1,-6.39371,1,7.54023,1,13.4826,11.8881,15.0415,1.12026,0.804252,1,1.43808,1.268,1.60435,2.38401,0.251482,1,0.349555,0.248011,0.251011,0.251482,1,1,1,0.273247,0.261162,0.273247,0.298626,0.00908906,0.00968072,0.0268553,0.0511715,0.0649037,0.0649037,0.160754,0.20228,0.0371255,0.0410624,0.0444637,0.0499204,-9999,-9999
20021027,0.162,1,195.854,102.66,0.604167,242.253,0,1.754,1,97.738,1,0,1,1.24,1,0.1935625,1,31.09908333,1,-9999,0,359.226,1,3.054,1,-7.18898,1,7.42142,1,13.2702,11.7007,14.8045,0.854973,13.5513,1,24.2309,21.3651,27.0325,2.97007,0.0660786,1,0.169993,0.06634,0.0725212,0.135103,1,1,1,0.203058,0.193135,0.203058,0.228044,0.126839,0.0863655,0.126839,0.130961,0.0628414,0.0628414,0.153399,0.192098,0.0713605,0.0787916,0.0854656,0.0959733,-9999,-9999
20021028,1.787,1,193.088,79.545,0.604167,273.073,0,2.051,1,97.571,1,0,1,1.278,1,0.165416667,1,43.48641667,1,-9999,-9999,361.509,1,3.283,1,-3.14444,1,5.79523,1,9.76361,9.13686,11.5605,0.686962,15.2233,1,25.6477,24.0013,30.3679,3.07768,0.193721,1,0.0989214,0.191618,0.193919,0.209723,0.958333,1,1,0.189299,0.187775,0.189966,0.198491,-0.00594638,-0.00610007,-0.00480367,0.00418471,0.0682272,0.0682272,0.17561,0.224745,0.0553661,0.0612003,0.0663099,0.0744528,-9999,-9999
20021029,3.13,1,190.354,26.284,0.604167,308.408,0,1.254,1,97.537,0.979167,0.2,1,1.142,0.979167,0.157416667,1,18.50178723,0.979166667,-9999,0,366.783,1,4.109,1,-1.20133,1,9.64148,1,16.0464,15.2009,18.793,0.893216,0.869021,1,1.44632,1.37011,1.69388,2.42087,0.311894,1,0.302108,0.249907,0.280419,0.311894,0.916667,1,1,0.18831,0.185985,0.18681,0.191815,-0.125908,-0.125685,-0.117487,-0.0694586,0.0726037,0.0726037,0.192365,0.242438,0.0183489,0.0203339,0.0219758,0.0246672,-9999,-9999
20021030,0.13,1,187.651,49.162,0.604167,277.775,0,0.785,1,97.796,1,1.5,1,1.867,0.770833,0.243,0.979166667,7.5120625,1,-9999,0,356.735,0.895833,3.898,1,-8.3669,1,10.5404,1,17.5426,16.6183,20.5452,0.753585,-0.468912,1,-0.780414,-0.913995,-0.739295,1.93031,-0.322504,1,0.123664,-0.323485,-0.322504,-0.287353,1,1,1,0.145184,0.140465,0.143374,0.14554,0.46586,0.403909,0.465879,0.468956,0.0627035,0.0627035,0.152389,0.190384,0.0342699,0.0379299,0.0410438,0.046077,-9999,-9999
20021031,-2.863,1,184.982,110.449,0.604167,221.056,0,1.744,1,97.658,1,0,1,2.752,1,0.472541667,1,71.85733333,1,-9999,0,350.9,1,2.583,1,-11.5644,1,11.8079,1,19.652,18.6166,23.0158,0.88627,53.7779,1,89.503,84.7872,104.823,4.38902,0.0974287,1,0.0873946,0.0974287,0.0974287,0.0974287,1,1,1,0.108824,0.0980001,0.107419,0.108285,0.0101088,0.000571527,0.00998987,0.010856,0.0531093,0.0531093,0.11732,0.1417,0.0767461,0.0847111,0.0919157,0.10322,-9999,-9999
20021101,-1.858,1,182.346,89.138,0.604167,249.523,0,2.151,1,97.335,1,0,1,3.506,1,0.541708333,1,56.78454167,1,-9999,0,352.025,1,1.935,1,-8.63265,1,8.92546,1,15.0373,14.2227,19.0481,0.613978,29.9032,1,50.3799,47.6505,63.8171,3.62777,0.348874,1,0.0805001,0.348874,0.348874,0.348874,1,1,1,0.129979,0.111423,0.125757,0.128108,-0.220766,-0.237451,-0.223117,-0.220766,0.0563514,0.0563514,0.1294,0.158402,0.061994,0.0684802,0.0742478,0.083372,-9999,-9999
20021102,-0.926,1,179.746,102.005,0.604167,222.574,0,1.997,1,97.145,1,0,1,1.492,1,0.206770833,1,47.83170833,1,-9999,0,354.236,1,1.823,1,-9.59075,1,3.95044,1,6.65557,6.295,8.43073,0.515039,32.0851,1,54.056,51.1275,68.4737,3.5194,-0.0696154,1,0.1801,-0.0696154,-0.0597505,0.0614389,1,1,0.875,0.15952,0.151779,0.156384,0.15834,0.226072,0.093362,0.183338,0.225999,0.0593566,0.0593566,0.140718,0.174369,0.0709142,0.0783068,0.0849311,0.0953719,-9999,-9999
20021103,-0.185,1,177.181,103.869,0.604167,250.677,0,1.88,1,96.732,1,0,1,2.397,1,0.324229167,1,64.13864583,1,-9999,0,358.398,1,1.672,1,-6.37244,1,5.21344,1,8.78343,8.30758,11.1261,0.513167,37.2008,1,62.6748,59.2793,79.3913,2.60778,0.222308,1,0.0738953,0.201114,0.222308,0.222308,0.958333,1,1,0.192098,0.187555,0.188257,0.2039,-0.0347211,-0.0347211,-0.03021,0.00200618,0.061826,0.061826,0.150968,0.189454,0.072185,0.0796865,0.086453,0.0970842,-9999,-9999
20021104,-2.885,1,174.653,101.929,0.604167,228.111,0,1.419,1,97.288,1,0,1,1.405,1,0.216229167,1,29.61389583,1,-9999,-9999,356.586,1,1.755,1,-8.42231,1,3.25787,1,5.48876,5.1914,6.95272,0.419989,19.5962,1,33.015,31.2264,41.8207,2.66129,-0.0119217,1,0.0658582,-0.0439646,-0.0125257,-0.0119217,0.958333,1,1,0.184502,0.179383,0.183779,0.192166,0.191593,0.191355,0.196723,0.233469,0.0532861,0.0532861,0.119577,0.145281,0.0708493,0.0782239,0.0848534,0.0952862,-9999,-9999
